订单编号,新单续保,起保日,保期,初始保费,批改保费,已赚保费,报案数量,累计赔付金额,赔付比例,保额,伤残,省份,城市,行业,新单承保人数,最终承保人数,30周岁以下（男）,30-39周岁（男）,40-49周岁（男）,50-59周岁（男）,60-64周岁（男）,65周岁以上（男）,30周岁以下（女）,30-39周岁（女）,40-49周岁（女）,50-59周岁（女）,60-64周岁（女）,65周岁以上（女）,一类参保,二类参保,三类参保,四类参保,五类参保,一类未参保,二类未参保,三类未参保,四类未参保,五类未参保,涉高一类参保,涉高二类参保,涉高三类参保,涉高四类参保,涉高五类参保,涉高一类未参保,涉高二类未参保,涉高三类未参保,涉高四类未参保,涉高五类未参保,涉高率,参保率,批改率
2FE90471D2F262_1,续保,2025/2/25 0:00,365,20189.44,0,1272.211275,0,0,0,1000000,十级伤残:3%,山东省,泰安市,E0492,8,8,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0.625
5A4BC4B258B9C9_3,续保,2025/2/25 0:00,365,17556,0,1106.268482,0,0,0,800000,十级伤残:10%,江苏省,常州市,C03525,10,10,1,1,2,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.3
D196649B9C9454,续保,2025/2/25 0:00,365,260686.8,10177.54,16715.97394,0,0,0,1000000,十级伤残:10%,安徽省,宣城市,M0759,91,95,9,27,13,21,2,0,0,0,3,16,4,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,57,0.6,0,0.158
CF25C4CC93ADD4,新单,2025/2/25 0:00,365,11888.1,0,749.1131432,0,0,0,200000,十级伤残:10%,江苏省,常州市,C03399,17,17,0,2,0,1,1,1,0,1,2,8,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
10BA742301857B_1,新单,2025/2/25 0:00,365,7260,0,457.4794475,0,0,0,200000,十级伤残:5%,浙江省,嘉兴市,C03489,11,11,1,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
3D7D54C0B1E21C,续保,2025/2/25 0:00,365,47366,2538.03,3070.741735,1,600,0.195,1000000,十级伤残:10%,江苏省,常州市,C03514,18,19,1,3,0,4,5,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0.053,0,0
A13A84FC6CCC9E,续保,2025/2/26 0:00,365,7785.6,0,469.2690364,0,0,0,200000,十级伤残:10%,江苏省,常州市,M0732,10,10,0,3,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0.6
C212A40FC9E870_1,新单,2025/2/26 0:00,365,16875,0,1017.123278,0,0,0,500000,十级伤残:10%,江苏省,无锡市,C03399,10,10,1,2,0,3,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
5E8AE487002FDE,续保,2025/2/26 0:00,365,7604.4,0,458.3473927,0,0,0,600000,十级伤残:5%,江苏省,常州市,C02929,10,10,0,0,1,1,0,0,1,4,2,1,0,0,0,0,0,0,0,5,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0.1
1A9C74CF57C391,续保,2025/2/26 0:00,365,21280,3869.75,1402.876558,0,0,0,600000,十级伤残:10%,江苏省,常州市,C03484,16,19,0,3,2,6,1,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0.211
DE2A34B7EA9F07,新单,2025/2/26 0:00,365,17560.8,5761.38,1319.064503,0,0,0,400000,十级伤残:10%,江苏省,无锡市,C03484,12,16,4,2,2,2,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0.438
D9306469CAF70A_2,新单,2025/2/26 0:00,365,27700,0,1669.589024,0,0,0,300000,十级伤残:10%,江苏省,常州市,M07499,25,25,0,0,1,3,1,1,0,0,1,15,2,1,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0
A8FCB4951FACAF_1,新单,2025/2/26 0:00,365,8707.9,807.3,540.2514561,0,0,0,300000,十级伤残:5%,浙江省,杭州市,F05132,31,34,2,2,8,4,0,0,0,1,7,10,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4314B4AA7924EC_8,续保,2025/2/26 0:00,365,27208,0,1639.93423,0,0,0,800000,十级伤残:10%,江苏省,常州市,C03499,14,14,0,7,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0.071,0,0
2660645B728674_1,新单,2025/2/26 0:00,365,2990.9,1348.35,251.0431731,1,8000,31.867,100000,十级伤残:5%,浙江省,湖州市,C0211,11,16,3,1,2,3,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0.25
9FC9A4E6B100D0_2,新单,2025/2/26 0:00,365,16990.05,0,1024.057798,0,0,0,800000,十级伤残:5%,河南省,周口市,A0512,7,7,0,1,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
4CFC94FA2DB73C_1,续保,2025/2/26 0:00,365,6928.8,0,417.6262972,0,0,0,100000,十级伤残:10%,浙江省,湖州市,C03399,24,24,0,0,1,11,7,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
4509F48837EAEC_1,新单,2025/2/26 0:00,89,3022.2,944.88,900.6036734,1,500,0.555,100000,十级伤残:10%,江苏省,无锡市,E0509,23,31,2,15,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188BB47176F0FC,新单,2025/2/26 0:00,365,15928,0,960.043826,0,0,0,500000,十级伤残:5%,江苏省,常州市,E0492,11,11,1,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0
CB79D41A324992_1,新单,2025/2/26 0:00,365,10545.5,0,635.6191717,0,0,0,500000,十级伤残:5%,江苏省,常州市,L07262,23,23,2,7,2,7,0,0,0,2,1,2,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F1292417BFA1B1_2,续保,2025/2/26 0:00,365,8925,0,537.9452001,0,0,0,200000,十级伤残:10%,安徽省,阜阳市,C03424,17,17,3,5,6,2,0,0,0,0,1,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.118
62D6E40C5C3E27_2,续保,2025/2/26 0:00,365,141441,29702.77,9216.782807,0,0,0,600000,十级伤残:10%,安徽省,阜阳市,C03429,81,98,5,4,22,29,0,0,1,3,18,15,1,0,0,0,0,0,0,5,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0.163
809BF4C1CE7266,新单,2025/2/27 0:00,365,21944,0,1262.531494,0,0,0,500000,十级伤残:10%,浙江省,金华市,C03389,13,13,5,2,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0.385
2D2194E5109906_2,续保,2025/2/27 0:00,365,85280,1971.73,4917.91778,0,0,0,800000,十级伤残:10%,江苏省,苏州市,C03525,41,42,1,7,9,12,9,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0
FEBB040B91BBD3,新单,2025/2/27 0:00,365,47250,0,2718.493124,0,0,0,500000,十级伤残:10%,浙江省,金华市,C04119,30,30,8,4,5,4,0,0,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0.1
974D34E0F1523D_1,新单,2025/2/27 0:00,365,37125,0,2135.958883,0,0,0,500000,十级伤残:10%,江苏省,常州市,C03489,22,22,2,2,7,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
A2B0B4EDF8C097,续保,2025/2/27 0:00,365,16410,0,944.1369769,0,0,0,800000,十级伤残:10%,江苏省,苏州市,C03322,10,10,0,4,1,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.1
6FF234C588D1EB,新单,2025/2/27 0:00,365,16923.45,0,973.6779355,0,0,0,500000,十级伤残:5%,江苏省,苏州市,E0492,15,15,4,2,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0.067
2BF5A489542EC2,新单,2025/2/27 0:00,365,28696,0,1651.002723,0,0,0,500000,十级伤残:10%,江苏省,常州市,C03589,17,17,0,1,1,2,2,1,0,0,2,7,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
2B8404D2FC05B7_2,新单,2025/2/27 0:00,365,12183.8,0,700.9857464,2,4400,6.277,500000,十级伤残:10%,江苏省,无锡市,C0367,10,10,1,2,2,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2117D4800835E5,新单,2025/2/27 0:00,365,34822,1480.82,2057.38093,0,0,0,500000,十级伤残:5%,江苏省,南通市,C01772,46,48,0,3,4,12,4,3,0,0,2,17,2,1,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042
8583E4322012EF_1,续保,2025/2/27 0:00,365,16419.04,0,944.6570864,0,0,0,300000,十级伤残:10%,上海,上海市,E04899,16,16,0,6,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0
3AA954F5D5D386,新单,2025/2/27 0:00,365,14829.8,8702.88,1170.132951,0,0,0,500000,十级伤残:5%,安徽省,马鞍山市,G0591,10,16,4,7,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0
B86694B38D8335_1,新单,2025/2/27 0:00,365,21125,0,1215.410947,0,0,0,400000,十级伤残:10%,江苏省,常州市,E0492,13,13,1,3,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0.077
2CB944F2C3A83B,新单,2025/2/27 0:00,365,21281.6,1337.82,1283.879476,0,0,0,600000,十级伤残:5%,浙江省,温州市,C03391,20,21,0,0,3,10,3,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0.048
A78F4441250B93,新单,2025/2/27 0:00,365,6404.76,0,368.4930374,0,0,0,300000,十级伤残:5%,海南省,海口市,E0509,12,12,1,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9ECE34F6CA83B7_2,新单,2025/2/27 0:00,365,12200,289.32,708.4932555,0,0,0,300000,十级伤残:5%,安徽省,芜湖市,L07299,35,36,0,2,2,3,3,1,3,2,8,10,2,0,0,19,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.528,0.028
9561E4A5D93C6D,新单,2025/2/27 0:00,365,10631.3,0,611.6638295,0,0,0,500000,十级伤残:10%,江苏省,常州市,E05012,10,10,1,7,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
29A8A4C69D7B5C_1,新单,2025/2/27 0:00,365,30384,0,1748.12053,0,0,0,500000,十级伤残:10%,浙江省,金华市,C03389,18,18,0,3,3,1,0,0,0,4,6,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0.111
6D27C43F85806C,新单,2025/2/27 0:00,365,19059.3,0,1096.562455,0,0,0,200000,十级伤残:10%,浙江省,金华市,C0419,26,26,4,8,1,0,0,0,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
3E09F4FC2C54EF_1,新单,2025/2/27 0:00,365,8172,0,470.1698583,0,0,0,300000,十级伤残:5%,安徽省,马鞍山市,C03399,12,12,0,0,0,8,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0.083
1B6084BAC39485_1,新单,2025/2/27 0:00,365,11002.5,1418.76,669.1928919,0,0,0,500000,十级伤残:5%,江苏省,南通市,C01819,15,17,3,3,1,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471
B29874FF7A13E7,新单,2025/2/27 0:00,365,15318,0,881.3095802,0,0,0,600000,十级伤残:5%,江苏省,苏州市,F05199,10,10,3,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0.5
63ED640E95A780,续保,2025/2/27 0:00,365,25580,0,1471.726013,0,0,0,1000000,十级伤残:5%,河南省,新乡市,G0591,10,10,0,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0
C34414908ADBCC,续保,2025/2/28 0:00,365,31164,2189.41,1792.997312,0,0,0,700000,十级伤残:3%,上海,上海市,I06319,14,15,0,2,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0
410904EF795A8B,新单,2025/2/28 0:00,365,14547.39,0,797.1172523,0,0,0,600000,十级伤残:5%,湖北省,武汉市,C03321,11,11,0,6,1,3,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0.455,0.091
B74C64BF0A8773_1,续保,2025/2/28 0:00,365,9471,0,518.9588989,0,0,0,300000,十级伤残:10%,浙江省,金华市,M0732,10,10,0,2,1,0,0,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.5
45C6E4633AC71F,续保,2025/2/28 0:00,365,16620,0,910.6849224,0,0,0,800000,十级伤残:5%,上海,上海市,C03499,10,10,3,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.2
57EE34670E25EF,新单,2025/2/28 0:00,365,146324.7,-26743.55,6751.824919,0,0,0,500000,十级伤残:5%,上海,上海市,E0479,190,155,9,20,18,80,0,0,0,1,13,14,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.381
F836148E6BDB9B,新单,2025/2/28 0:00,365,33420,0,1831.232858,0,0,0,700000,十级伤残:5%,上海,上海市,I06319,15,15,0,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0
61EFF4C0675396,续保,2025/2/28 0:00,365,19867,0,1088.602729,0,0,0,800000,十级伤残:10%,江苏省,常州市,F05165,14,14,1,0,4,2,2,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0.071
842764F9B0307E_1,新单,2025/2/28 0:00,365,84505.5,1877.9,4733.336939,0,0,0,600000,十级伤残:5%,安徽省,淮北市,E0509,45,46,2,11,11,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,0,0
A29D24117EF925_1,续保,2025/2/28 0:00,365,13458.5,0,737.4520474,0,0,0,500000,十级伤残:10%,江苏省,苏州市,C03311,11,11,1,1,4,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
DC84642ED11F91,续保,2025/2/28 0:00,365,20196,0,1106.630126,0,0,0,800000,十级伤残:10%,江苏省,盐城市,C03599,10,10,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
02FC244C42A4C2,续保,2025/2/28 0:00,365,26170,0,1433.972588,0,0,0,1000000,十级伤残:10%,江苏省,常州市,F05199,10,10,2,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0.2
CC60746E91047C_3,续保,2025/2/28 0:00,365,40069.48,0,2195.587923,0,0,0,700000,十级伤残:10%,浙江省,金华市,C03465,19,19,6,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0.474
41F3A4C42B976B_1,新单,2025/2/28 0:00,365,27034.02,0,1481.31615,0,0,0,800000,十级伤残:5%,江苏省,常州市,M0732,13,13,0,1,3,5,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
DB6F14AA5F79EA_2,续保,2025/2/28 0:00,365,18225,0,998.630127,0,0,0,1000000,十级伤残:10%,江苏省,常州市,C03039,10,10,0,3,2,0,1,0,0,2,0,1,1,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.1
46DB249D5B6C7A,新单,2025/2/28 0:00,365,11949.6,0,654.7725962,0,0,0,400000,十级伤残:5%,江苏省,南通市,F05199,12,12,0,1,1,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0.083
ECC584A462CAA8,续保,2025/2/28 0:00,365,21910,0,1200.547933,0,0,0,1000000,十级伤残:10%,江苏省,常州市,C02221,14,14,0,1,3,4,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CC64944402ADB2_2,新单,2025/2/28 0:00,365,36192,578.02,1986.454795,0,0,0,500000,十级伤残:10%,安徽省,宣城市,C03969,24,25,7,6,3,2,1,0,2,1,1,1,1,0,0,0,0,0,0,5,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0.2
FF0524F1EA9462,新单,2025/2/28 0:00,365,33261.5,1926.44,1862.644118,0,0,0,200000,十级伤残:5%,江苏省,常州市,E0479,50,53,7,21,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,0,0.453
24035456E6CB26_1,新单,2025/2/28 0:00,365,24822,0,1360.109575,0,0,0,500000,十级伤残:5%,江苏省,常州市,C03424,18,18,1,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0
2FED14D6AD995E,新单,2025/2/28 0:00,365,9841,744.56,568.268637,0,0,0,500000,十级伤残:5%,上海,上海市,I06319,13,14,0,1,2,9,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E97AF418775085,续保,2025/2/28 0:00,365,16535.4,0,906.049306,0,0,0,800000,十级伤残:3%,安徽省,合肥市,E04899,10,10,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
DAF5F41B7F7E7A,新单,2025/2/28 0:00,365,5760,0,315.6164352,0,0,0,800000,十级伤残:5%,广东省,阳江市,I06511,10,10,0,0,1,1,2,0,0,0,4,2,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
B4DA4401AE1935_3,新单,2025/2/28 0:00,365,8179.46,0,448.1895846,0,0,0,100000,十级伤残:5%,上海,上海市,E05012,43,43,4,3,8,24,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AF65B40B4F6D73,续保,2025/3/1 0:00,365,20500,0,1067.123277,0,0,0,800000,十级伤残:10%,江苏省,无锡市,C03311,10,10,3,1,0,4,1,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.6,0.1
D442C4AFD6C966_1,续保,2025/3/1 0:00,365,10500,0,546.575337,0,0,0,600000,十级伤残:10%,江苏省,无锡市,C03429,10,10,0,1,1,1,1,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BF71C4F1128495,续保,2025/3/1 0:00,92,5489.02,0,1133.601956,0,0,0,500000,十级伤残:5%,安徽省,芜湖市,E04862,10,10,1,1,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0.8,0,0
2D8E142FAD58C7,续保,2025/3/1 0:00,365,18128,0,943.6493056,0,0,0,600000,十级伤残:10%,江苏省,镇江市,C03399,11,11,0,1,0,5,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
8A75B43A031707,续保,2025/3/1 0:00,365,12127.5,0,631.2945142,0,0,0,200000,十级伤残:10%,江苏省,镇江市,C03399,21,21,3,3,4,7,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
91DE245F299A66,新单,2025/3/1 0:00,365,64850.8,0,3375.795035,0,0,0,500000,十级伤残:10%,浙江省,宁波市,C03399,35,35,2,8,10,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0
B8FB4466598A54,续保,2025/3/1 0:00,365,8857.8,0,461.0909543,0,0,0,300000,十级伤残:5%,江苏省,南通市,L07299,19,19,0,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CB03D4E56C370A,续保,2025/3/1 0:00,365,21263,0,1106.841085,0,0,0,800000,十级伤残:10%,江苏省,苏州市,C03399,10,10,0,0,1,3,1,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
C26114098A15F9,新单,2025/3/1 0:00,365,9537.8,0,496.4882142,0,0,0,300000,十级伤残:10%,江苏省,苏州市,C03532,10,10,0,2,2,2,1,0,0,2,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
AF9444BC865B5F_1,新单,2025/3/1 0:00,365,11188.8,0,582.4306791,0,0,0,200000,十级伤残:10%,江苏省,常州市,C03589,16,16,0,0,0,0,3,2,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0.063
E5852459F993B9,续保,2025/3/1 0:00,365,9334,0,485.8794472,0,0,0,800000,十级伤残:10%,浙江省,湖州市,G05449,13,13,0,1,0,1,4,0,0,2,0,5,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1EDF04ED981140,续保,2025/3/1 0:00,365,27854.4,981.17,1488.111664,0,0,0,400000,十级伤残:10%,广东省,肇庆市,C03312,28,29,3,2,6,7,2,0,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0.138
2E04044A77AA72,新单,2025/3/1 0:00,365,22638,0,1178.416427,0,0,0,300000,十级伤残:10%,江苏省,常州市,C03421,22,22,1,8,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0
D75AB444FC7257,新单,2025/3/1 0:00,365,17212.5,0,895.9931417,0,0,0,500000,十级伤残:10%,浙江省,金华市,C04119,10,10,1,2,2,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
94BD54DD8266DD,续保,2025/3/1 0:00,365,27466,0,1429.736972,0,0,0,500000,十级伤残:10%,江苏省,常州市,C03059,31,31,9,7,9,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51B2D4E2DCE9D3,新单,2025/3/1 0:00,365,31521.15,0,1640.82697,0,0,0,200000,十级伤残:10%,浙江省,金华市,C03311,43,43,7,5,8,8,0,0,1,6,4,4,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0.14
C61864C5C6B15E_1,续保,2025/3/1 0:00,365,28507.5,0,1483.95204,0,0,0,1000000,十级伤残:10%,江苏省,常州市,E0492,10,10,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0
921C54AD68A6F2_1,续保,2025/3/1 0:00,365,15548.4,0,809.368759,1,200,0.247,300000,十级伤残:10%,江苏省,常州市,C03484,24,24,5,10,3,4,0,0,0,1,1,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
600824056E6EB4_1,续保,2025/3/1 0:00,365,30261,10461.32,1605.378014,0,0,0,1000000,十级伤残:10%,江苏省,常州市,C03484,11,15,1,1,1,4,1,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
52AAD4917490A5,续保,2025/3/1 0:00,365,25580,0,1331.561631,0,0,0,1000000,十级伤残:5%,上海,上海市,G05439,10,10,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0
C248943EC13BC7_1,续保,2025/3/1 0:00,365,25674.24,823.53,1341.200205,0,0,0,400000,十级伤残:10%,浙江省,金华市,C0419,28,29,1,2,2,6,1,0,1,1,5,9,1,0,0,0,0,0,0,0,0,2,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0.138
052B5466BEFAB5,续保,2025/3/1 0:00,365,14076,0,732.7232803,0,0,0,500000,十级伤残:10%,江苏省,常州市,C03489,12,12,1,0,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
5C05E48FB2B726,续保,2025/3/1 0:00,365,17540,0,913.0410868,0,0,0,300000,十级伤残:10%,江苏省,无锡市,M07499,28,28,6,16,1,0,0,0,4,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0.679,1,0
18F0E42DB8F50B,续保,2025/3/1 0:00,365,15427.6,0,803.0805399,0,0,0,800000,十级伤残:10%,江苏省,淮安市,C0409,11,11,0,2,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0
8E08340F904C4C,续保,2025/3/1 0:00,365,23220.6,0,1208.74355,0,0,0,800000,十级伤残:10%,江苏省,无锡市,C03499,13,13,1,3,1,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
1669B4D169EBF8,续保,2025/3/1 0:00,365,21580,0,1123.342455,0,0,0,700000,十级伤残:10%,江苏省,常州市,C03899,10,10,5,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
