订单编号,新单续保,起保日,保期,初始保费,批改保费,已赚保费,报案数量,累计赔付金额,赔付比例,保额,伤残,省份,城市,新单承保人数,最终承保人数,30周岁以下（男）,30-39周岁（男）,40-49周岁（男）,50-59周岁（男）,60-64周岁（男）,65周岁以上（男）,30周岁以下（女）,30-39周岁（女）,40-49周岁（女）,50-59周岁（女）,60-64周岁（女）,65周岁以上（女）,一类参保,二类参保,三类参保,四类参保,五类参保,一类未参保,二类未参保,三类未参保,四类未参保,五类未参保,涉高一类参保,涉高二类参保,涉高三类参保,涉高四类参保,涉高五类参保,涉高一类未参保,涉高二类未参保,涉高三类未参保,涉高四类未参保,涉高五类未参保,涉高率,参保率,批改率,行业1级,行业2级,行业3级,行业4级
049E44C30F03D9_2,新单,2025-03-20 00:00:00,365,26080.0,1524.52,5954.71221247336,0,0,0.0,500000,十级伤残:10%,安徽省,宣城市,17,18,0,3,2,8,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,0,0,0,0,0,0,0,4,0.222,0.0,0.0,C|制造业,C026|化学原料和化学制品制造业,C0261|基础化学原料制造,C02619|其他基础化学原料制造
7796E494106FC0,续保,2025-03-20 00:00:00,365,10328.0,0.0,2235.375340768,0,0,0.0,500000,十级伤残:10%,江苏省,无锡市,10,10,0,2,1,1,1,0,1,1,1,2,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,C|制造业,C034|通用设备制造业,C0342|金属加工机械制造,C03429|其他金属加工机械制造
35B734C1321F37,续保,2025-03-20 00:00:00,365,26657.0,0.0,5769.597255892,0,0,0.0,500000,十级伤残:10%,江苏省,常州市,19,19,0,0,1,1,0,0,2,1,5,5,4,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,C|制造业,C034|通用设备制造业,C0342|金属加工机械制造,C03429|其他金属加工机械制造
811064FDD43178,续保,2025-03-20 00:00:00,365,22392.0,0.0,4846.487667552,0,0,0.0,700000,十级伤残:10%,江苏省,常州市,12,12,1,2,1,2,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.083,C|制造业,C033|金属制品业,C0339|铸造及其他金属制品制造,C03399|其他未列明金属制品制造
BE959452A3171E_1,新单,2025-03-20 00:00:00,365,11950.0,0.0,2586.4383542,1,3500,1.353,500000,十级伤残:5%,江苏省,常州市,10,10,0,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,C|制造业,C034|通用设备制造业,C0349|其他通用设备制造业,C03499|其他未列明通用设备制造业
6E3764DB5A17E8,新单,2025-03-20 00:00:00,365,31263.57,0.0,6766.63569349092,0,0,0.0,800000,十级伤残:5%,江苏省,常州市,13,13,0,2,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.0,0.0,0.154,C|制造业,C034|通用设备制造业,C0349|其他通用设备制造业,C03499|其他未列明通用设备制造业
DD92949FA2394B_3,续保,2025-03-20 00:00:00,365,12486.25,2476.26,3070.9944920289804,0,0,0.0,200000,十级伤残:10%,浙江省,金华市,23,27,6,6,3,2,0,0,4,2,4,0,0,0,0,0,0,0,0,0,0,18,0,9,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.111,C|制造业,C034|通用设备制造业,C0346|烘炉、风机、包装等设备制造,C03465|风动和电动丁.具制造
6C21C42446A7F6,新单,2025-03-20 00:00:00,365,50625.0,4193.33,11183.73315210579,2,12500,1.118,500000,十级伤残:10%,江苏省,无锡市,30,33,2,3,9,11,4,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.394,C|制造业,C034|通用设备制造业,C0348|通用零部件制造,C03489|其他通用零部件制造
057FD4CAF3C414,新单,2025-03-20 00:00:00,365,16300.0,0.0,3527.9452028,0,0,0.0,400000,十级伤残:5%,广东省,佛山市,25,25,8,6,1,1,0,0,6,1,1,1,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.24,C|制造业,C038|电气机械和器材制造业,C0389|其他电气机械及器材制造,C03899|其他未列明电气机械及器材制造
07ADC474CB2EA8,新单,2025-03-20 00:00:00,365,5826.6,0.0,1261.0997250696,0,0,0.0,200000,十级伤残:10%,江苏省,常州市,13,13,0,0,2,3,3,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,C|制造业,C017|纺织业,C0171|棉纺织及印染精加工,C01713|棉印染精加工
2D7DE46C98ADEE,新单,2025-03-20 00:00:00,365,23350.35,1289.51,5267.157010562039,0,0,0.0,200000,十级伤残:10%,浙江省,金华市,51,54,17,16,4,2,0,0,5,4,6,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.019,C|制造业,C041|其他制造业,C0419|其他未列明制造业,
09E2C475673BA9,续保,2025-03-20 00:00:00,365,16976.3,5767.28,4604.52826039346,0,0,0.0,500000,十级伤残:10%,江苏省,常州市,11,15,0,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,C|制造业,C034|通用设备制造业,C0348|通用零部件制造,C03484|机械零部件加工
336DC433A1296D_1,新单,2025-03-20 00:00:00,365,19866.0,0.0,4299.764380296,0,0,0.0,800000,十级伤残:5%,安徽省,合肥市,21,21,0,0,0,0,0,0,0,2,4,8,6,1,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,H|住宿和餐饮业,H062|餐饮业,H0629|其他餐饮业,H06299|其他未列明餐饮业
C153846074A80E,新单,2025-03-20 00:00:00,365,4709.12,0.0,1019.23419100672,0,0,0.0,100000,十级伤残:5%,江苏省,镇江市,16,16,0,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1.0,0.0,0.0,E|建筑业,E047|房屋建筑业,E0479|其他房屋建筑业,
E9ADD43B04EA08,新单,2025-03-20 00:00:00,365,15310.35,0.0,3313.7469837846,0,0,0.0,400000,十级伤残:10%,浙江省,金华市,11,11,1,0,2,1,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,C|制造业,C034|通用设备制造业,C0349|其他通用设备制造业,C03499|其他未列明通用设备制造业
CF1F74812BE625,新单,2025-03-20 00:00:00,365,19923.8,1207.38,4476.41983373098,0,0,0.0,600000,十级伤残:5%,江苏省,镇江市,29,30,0,3,4,3,2,1,0,7,4,4,2,0,0,0,0,0,0,22,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.067,C|制造业,C037|铁路、船舶、航空航天和其他运输设备 制造业,C0371|铁路运输设备制造,C03719|其他铁路运输设备制造
5740F4362D1622,新单,2025-03-20 00:00:00,365,6993.0,0.0,1513.553423508,0,0,0.0,200000,十级伤残:10%,江苏省,常州市,10,10,2,1,2,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,C|制造业,C034|通用设备制造业,C0348|通用零部件制造,C03484|机械零部件加工
6DECD4B20A2EC4_1,新单,2025-03-20 00:00:00,365,22610.2,0.0,4893.7145168312,1,7126,1.456,600000,十级伤残:5%,江苏省,镇江市,24,24,0,1,5,3,5,3,0,1,5,0,1,0,0,0,0,0,0,11,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,C|制造业,C037|铁路、船舶、航空航天和其他运输设备 制造业,C0372|城市轨道交通设备制造,
FDAC24A2826528_1,新单,2025-03-20 00:00:00,365,53468.2,4204.22,11587.2181541096,0,0,0.0,800000,十级伤残:5%,江苏省,南通市,20,22,0,8,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1.0,0.0,0.727,E|建筑业,E049|建筑安装业,E0492|管道和设备安装,
CE1734D9F5CAE4_2,新单,2025-03-20 00:00:00,365,5464.33,0.0,1182.69060184148,0,0,0.0,300000,十级伤残:5%,广东省,深圳市,11,11,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.091,0.182,M|科学研究和技术服务业,M075|科技推广和应用服务业,M0759|其他科技推广服务业,
A005A46084FDE0_1,续保,2025-03-21 00:00:00,365,9240.0,0.0,1974.5753412,0,0,0.0,300000,十级伤残:10%,江苏省,无锡市,11,11,1,0,0,2,1,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,C|制造业,C033|金属制品业,C0331|结构性金属制品制造,C03311|金属结构制造
EDC794A10333E0,续保,2025-03-21 00:00:00,365,14326.0,0.0,3061.44657338,0,0,0.0,600000,十级伤残:10%,江苏省,镇江市,13,13,1,0,0,1,1,0,0,0,2,5,2,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,C|制造业,C034|通用设备制造业,C0349|其他通用设备制造业,C03499|其他未列明通用设备制造业
164DD4BF8C469E,续保,2025-03-21 00:00:00,365,60452.8,0.0,12918.680539664,0,0,0.0,1000000,十级伤残:10%,上海,上海市,20,20,0,10,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1.0,0.0,0.0,E|建筑业,E048|土木工程建筑业,E0489|其他土木工程建筑,E04899|其他土木工程建筑施工
5B24D4D7159D98,新单,2025-03-21 00:00:00,365,37904.7,951.75,8135.314171325249,0,0,0.0,500000,十级伤残:10%,江苏省,常州市,26,27,0,0,1,2,0,0,1,5,7,10,1,0,0,0,0,0,0,0,0,16,0,11,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.074,C|制造业,C033|金属制品业,C0339|铸造及其他金属制品制造,C03399|其他未列明金属制品制造
8B6884573570AD,新单,2025-03-21 00:00:00,365,6789.45,0.0,1450.8961634535,0,0,0.0,200000,十级伤残:10%,江苏省,常州市,15,15,0,1,1,2,0,0,1,8,2,0,0,0,0,0,9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,C|制造业,C033|金属制品业,C0339|铸造及其他金属制品制造,C03399|其他未列明金属制品制造
198924E64B3C31_1,新单,2025-03-21 00:00:00,365,8221.95,0.0,1757.0194509285002,0,0,0.0,500000,十级伤残:5%,山东省,济南市,11,11,0,0,1,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,C|制造业,C034|通用设备制造业,C0349|其他通用设备制造业,C03499|其他未列明通用设备制造业
4C05545A5C6D86,新单,2025-03-21 00:00:00,365,23720.0,0.0,5068.9315036,0,0,0.0,800000,十级伤残:5%,江苏省,常州市,10,10,0,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.0,0.0,0.0,C|制造业,C034|通用设备制造业,C0348|通用零部件制造,C03484|机械零部件加工
012B348F609AB6,续保,2025-03-21 00:00:00,365,7330.5,0.0,1566.517807215,0,0,0.0,200000,十级伤残:10%,浙江省,金华市,10,10,0,1,0,1,0,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,C|制造业,C038|电气机械和器材制造业,C0389|其他电气机械及器材制造,C03899|其他未列明电气机械及器材制造
EB3FB4C403DCC1,新单,2025-03-21 00:00:00,365,13614.0,0.0,2909.29314882,0,0,0.0,300000,十级伤残:5%,江苏省,南通市,20,20,0,0,4,8,0,0,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.05,C|制造业,C020|木材加工和木、竹、藤、棕、草制品业,C0201|木材加工,C02019|其他木材加工
D6A4649B2C2EFE_1,续保,2025-03-21 00:00:00,184,55484.52,6185.56,25608.23821427796,0,0,0.0,800000,十级伤残:5%,安徽省,合肥市,39,44,2,25,13,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1.0,0.0,0.091,F|批发和零售业,F052|零售业,F0529|货摊、无店铺及其他零售业,F05299|其他未列明零售业
7300D425E433B3,续保,2025-03-21 00:00:00,365,7450.0,0.0,1592.0547935,0,0,0.0,500000,十级伤残:5%,江苏省,无锡市,10,10,1,3,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,E|建筑业,E050|建筑装饰、装修和其他建筑业,E0509|其他未列明建筑业,
356354041139E8,续保,2025-03-21 00:00:00,365,15850.6,0.0,3387.251504678,0,0,0.0,500000,十级伤残:10%,浙江省,丽水市,10,10,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0.3,0.0,0.0,E|建筑业,E049|建筑安装业,E0492|管道和设备安装,
9DE1246EC9A9D3,新单,2025-03-21 00:00:00,365,7705.5,0.0,1646.654793465,0,0,0.0,400000,十级伤残:10%,江苏省,苏州市,9,9,1,1,1,1,0,0,0,1,2,2,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,H|住宿和餐饮业,H062|餐饮业,H0622|快餐服务,
A0A5945F88C6D4_1,新单,2025-03-21 00:00:00,365,16875.0,6750.0,5048.63013375,0,0,0.0,500000,十级伤残:10%,江苏省,常州市,10,14,0,1,4,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,C|制造业,C034|通用设备制造业,C0348|通用零部件制造,C03489|其他通用零部件制造
30FD64D145B069,新单,2025-03-21 00:00:00,365,18933.75,0.0,4046.1164357625,0,0,0.0,500000,十级伤残:10%,浙江省,金华市,11,11,0,1,2,3,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,C|制造业,C033|金属制品业,C0339|铸造及其他金属制品制造,C03399|其他未列明金属制品制造
0750B430714F1E_1,新单,2025-03-21 00:00:00,365,18090.0,0.0,3865.8082167,0,0,0.0,500000,十级伤残:5%,江苏省,常州市,15,15,1,0,2,4,5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,C|制造业,C028|化学纤维制造业,C0281|纤维素纤维原料及纤维制造,C02812|人造纤维（纤维素纤维）制造
F87C94C8315DC4_1,新单,2025-03-21 00:00:00,365,4996.53,0.0,1067.7516157538998,0,0,0.0,200000,十级伤残:5%,江苏省,无锡市,11,11,1,3,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.182,E|建筑业,E050|建筑装饰、装修和其他建筑业,E0509|其他未列明建筑业,
5936F4B0868ADA_1,续保,2025-03-21 00:00:00,365,6174.0,0.0,1319.37534162,0,0,0.0,200000,十级伤残:5%,江苏省,常州市,18,18,0,0,1,5,2,1,0,0,0,8,1,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,C|制造业,C036|汽车制造业,C0363|改装汽车制造,
302B84EEEF8382_1,新单,2025-03-21 00:00:00,365,7700.0,0.0,1645.479451,0,0,0.0,200000,十级伤残:10%,江苏省,常州市,11,11,0,4,3,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,C|制造业,C029|橡胶和塑料制品业,C0292|塑料制品业,C02929|塑料零件及其他塑料制品制造
87D2245D79702D_2,新单,2025-03-21 00:00:00,365,2504.0,0.0,535.10136952,0,0,0.0,100000,十级伤残:10%,江苏省,常州市,11,11,0,0,3,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,M|科学研究和技术服务业,M073|研究和试验发展,M0732|工程和技术研究和试验发展,
B10B54EAD32C4F,续保,2025-03-21 00:00:00,365,10584.0,0.0,2261.78629992,1,1500,0.663,400000,十级伤残:10%,江苏省,无锡市,10,10,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1.0,0.0,0.5,F|批发和零售业,F051|批发业,F0519|其他批发业,F05199|其他未列明批发业
A61584F2C1B5CF,新单,2025-03-21 00:00:00,365,1743.5,0.0,372.583561405,0,0,0.0,100000,十级伤残:10%,浙江省,湖州市,11,11,2,1,0,1,0,0,1,2,1,2,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.091,C|制造业,C017|纺织业,C0172|毛纺织及染整精加工,C01722|毛织造加工
9E91B4A564B6DA,续保,2025-03-21 00:00:00,365,11438.0,0.0,2444.28492994,0,0,0.0,500000,十级伤残:10%,四川省,成都市,7,7,0,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,C|制造业,C035|专用设备制造业,C0352|化工、木材、非金属加工专用设备制造,C03529|其他非金属加工专用设备制造
6C0424624DA0AB,新单,2025-03-21 00:00:00,365,17348.16,0.0,3707.2780250208,0,0,0.0,500000,十级伤残:3%,四川省,成都市,12,12,0,1,7,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0.667,0.0,0.0,E|建筑业,E050|建筑装饰、装修和其他建筑业,E0509|其他未列明建筑业,
5E7B14DA62108F,续保,2025-03-21 00:00:00,365,20401.2,0.0,4359.708490356,0,0,0.0,400000,十级伤残:10%,江苏省,无锡市,18,18,1,4,6,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.167,C|制造业,C029|橡胶和塑料制品业,C0292|塑料制品业,C02929|塑料零件及其他塑料制品制造
9DF06428473C55_2,新单,2025-03-21 00:00:00,365,8810.49,0.0,1882.7896426287,0,0,0.0,200000,十级伤残:10%,江苏省,苏州市,18,18,1,2,7,6,0,0,0,0,2,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0.167,1.0,0.0,C|制造业,C033|金属制品业,C0336|金属表面处理及热处理加工,
EA3974C676CC83_1,新单,2025-03-21 00:00:00,365,63821.92,0.0,13638.6568679696,0,0,0.0,800000,十级伤残:5%,浙江省,宁波市,27,27,8,9,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,11,0.407,0.0,0.148,C|制造业,C034|通用设备制造业,C0349|其他通用设备制造业,C03499|其他未列明通用设备制造业
BA3B9454949D73_2,续保,2025-03-21 00:00:00,365,2038.7,0.0,435.667396981,0,0,0.0,100000,十级伤残:5%,江苏省,常州市,15,15,4,4,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.133,0.0,0.0,M|科学研究和技术服务业,M075|科技推广和应用服务业,M0759|其他科技推广服务业,
71863436E02E0D,新单,2025-03-21 00:00:00,365,11555.46,0.0,2469.3859710198,1,15000,6.074,200000,十级伤残:5%,江苏省,苏州市,21,21,0,5,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.095,F|批发和零售业,F051|批发业,F0519|其他批发业,F05199|其他未列明批发业
1EF5B42DA9FBA9,续保,2025-03-21 00:00:00,365,27449.52,0.0,5865.9248181576,1,1000,0.17,200000,十级伤残:10%,江苏省,盐城市,81,81,5,16,23,8,0,0,1,5,19,4,0,0,0,0,0,6,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,C|制造业,C033|金属制品业,C0339|铸造及其他金属制品制造,C03399|其他未列明金属制品制造
51C2747CD3CB31,新单,2025-03-21 00:00:00,365,17496.0,0.0,3738.87123048,1,2000,0.535,500000,十级伤残:10%,浙江省,丽水市,16,16,1,0,1,5,0,0,0,2,6,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.688,C|制造业,C024|文教、工美、体育和娱乐用品制造业,C0245|玩具制造,C02459|其他玩具制造
9A29D44389B0B3,续保,2025-03-22 00:00:00,365,12457.2,0.0,2627.9572589088,0,0,0.0,800000,十级伤残:5%,浙江省,绍兴市,10,10,0,2,2,0,0,0,3,1,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.3,0.0,0.0,M|科学研究和技术服务业,M075|科技推广和应用服务业,M0759|其他科技推广服务业,
5E53840D2C5593_1,续保,2025-03-22 00:00:00,365,21546.0,6804.0,5980.6849284,0,0,0.0,400000,十级伤残:10%,浙江省,金华市,19,25,3,6,5,4,1,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.48,C|制造业,C034|通用设备制造业,C0348|通用零部件制造,C03489|其他通用零部件制造
270BC499102404_2,续保,2025-03-22 00:00:00,365,17233.0,0.0,3635.454792632,0,0,0.0,400000,十级伤残:10%,浙江省,金华市,19,19,1,1,1,4,0,1,4,2,3,2,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.105,C|制造业,C034|通用设备制造业,C0348|通用零部件制造,C03489|其他通用零部件制造
C6E50472EBB0F7,新单,2025-03-22 00:00:00,365,8388.9,0.0,1769.7131497655998,0,0,0.0,300000,十级伤残:5%,江苏省,常州市,10,10,2,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,C|制造业,C034|通用设备制造业,C0348|通用零部件制造,C03489|其他通用零部件制造
105C0446F31CFD_1,新单,2025-03-22 00:00:00,365,18568.0,0.0,3917.084929472,0,0,0.0,500000,十级伤残:10%,江苏省,无锡市,11,11,0,0,1,2,0,0,0,0,1,4,1,2,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,C|制造业,C034|通用设备制造业,C0342|金属加工机械制造,C03424|金属切割及焊接设备制造
BF2AD42D0C4087_2,新单,2025-03-22 00:00:00,365,7180.0,355.07,1586.48578927462,1,3500,2.206,100000,十级伤残:5%,浙江省,嘉兴市,20,21,0,4,7,6,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.048,G|交通运输、仓储和邮政业,G059|装卸搬运和仓储业,G0591|装卸搬运,
E206343512C6BB,新单,2025-03-22 00:00:00,365,38666.16,0.0,8156.97073548864,0,0,0.0,600000,十级伤残:5%,江苏省,南通市,39,39,6,2,3,5,4,2,2,2,4,3,5,1,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.103,C|制造业,C022|造纸和纸制品业,C0223|纸制品制造,C02239|其他纸制品制造
D25BB452B45979,新单,2025-03-22 00:00:00,365,5032.0,0.0,1061.545204928,0,0,0.0,100000,十级伤残:5%,江苏省,常州市,17,17,2,2,1,1,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.118,C|制造业,C021|家具制造业,C0211|木质家具制造,
5B5BA47DB2917A,新单,2025-03-22 00:00:00,365,9588.0,0.0,2022.673971552,0,0,0.0,400000,十级伤残:10%,浙江省,金华市,12,12,2,3,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,C|制造业,C033|金属制品业,C0338|金属制日用品制造,C03389|其他金属制日用品制造
EA30247CF10856,新单,2025-03-22 00:00:00,365,18568.0,0.0,3917.084929472,0,0,0.0,500000,十级伤残:10%,江苏省,常州市,11,11,0,0,1,3,2,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,C|制造业,C029|橡胶和塑料制品业,C0292|塑料制品业,C02921|塑料薄膜制造
95C194BA7E8731,续保,2025-03-22 00:00:00,365,113877.0,2501.74,24755.802570352625,0,0,0.0,500000,十级伤残:10%,浙江省,金华市,144,147,23,21,17,20,0,0,13,22,30,1,0,0,0,0,0,0,0,7,0,103,17,20,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.204,C|制造业,C033|金属制品业,C0336|金属表面处理及热处理加工,
3FC8040FA67A09,新单,2025-03-22 00:00:00,365,14382.0,0.0,3034.010957328,0,0,0.0,400000,十级伤残:10%,浙江省,金华市,18,18,2,3,3,1,0,0,1,5,2,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,C|制造业,C033|金属制品业,C0338|金属制日用品制造,C03389|其他金属制日用品制造
8BD524CABF88D2_1,续保,2025-03-22 00:00:00,365,44471.7,0.0,9381.7010910168,0,0,0.0,1000000,十级伤残:10%,浙江省,杭州市,13,13,0,3,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1.0,0.0,0.0,E|建筑业,E049|建筑安装业,E0499|其他建筑安装业,E04999|其他建筑安装
9303F41D3AE2ED,新单,2025-03-22 00:00:00,365,11957.22,0.0,2522.48202608688,0,0,0.0,100000,十级伤残:3%,河南省,新乡市,33,33,2,12,5,4,0,0,0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.061,C|制造业,C021|家具制造业,C0213|金属家具制造,
A8AEF44484999F,续保,2025-03-22 00:00:00,365,12155.0,0.0,2564.20547812,0,0,0.0,800000,十级伤残:10%,江苏省,苏州市,11,11,0,1,1,0,0,0,0,1,4,3,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,C|制造业,C034|通用设备制造业,C0348|通用零部件制造,C03489|其他通用零部件制造
0190B44BEE4190,续保,2025-03-22 00:00:00,365,9560.9,0.0,2016.9569852536,0,0,0.0,300000,十级伤残:5%,浙江省,湖州市,17,17,5,5,1,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,C|制造业,C021|家具制造业,C0213|金属家具制造,
DEFAF4916B384C,新单,2025-03-22 00:00:00,365,6000.0,0.0,1265.753424,0,0,0.0,500000,十级伤残:5%,江苏省,无锡市,5,5,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,C|制造业,C029|橡胶和塑料制品业,C0292|塑料制品业,C02923|塑料丝、绳及编织品制造
